Source,Mean-X,Mean-Y,Mean-Z,Mean-Mag,Variance-X,Variance-Y,Variance-Z,Variance-Mag,Skewness-X,Skewness-Y,Skewness-Z,Skewness-Mag,Kurtosis-X,Kurtosis-Y,Kurtosis-Z,Kurtosis-Mag,RMS-X,RMS-Y,RMS-Z,RMS-Mag,Label
oa_OA14_06-13-2016_14:31:04_scoop-and-spread-jelly,0.4912939977987219326995084621,0.4418220526248527343471223146,0.587357300055167346107371619,0.884061715259056,0.00894378519504477,0.00800487904420957,0.0099124075302882,0.0155667981670619,0.00000160547892166235,0.00000105796902684803,0.00000228696103233303,0.0000029878172288615,0.0000000387211522364488,0.0000000221936364088631,0.0000000758948772808047,0.0000000880449744450838,0.500313479198887,0.450789979069908,0.595735684224459,0.899125234968037,0
oa_OA14_06-13-2016_14:31:04_select-quit,0.4858205561960750818108055748,0.4484662905860136021556146642,0.5903130998371301907016624961,0.886348228662959,0.00553946404484309,0.00340800208235983,0.00342900156230305,0.00735242761349985,0.000000269557839965964,0.0000000893085121413354,0.0000000612551636882708,0.000000290498940628864,0.00000000266654002893274,0.000000000926090408526844,0.000000000357253596186649,0.00000000284529599561352,0.491488633507945,0.452249948451449,0.593210382075048,0.893302664354848,1
oa_OA1_02-26-2016_10:45:46_select-bread,0.287711905680552136292314284,0.3162304554195943184492868129,0.2005114136723394329827732222,0.472212524842469,0.0526065326666531,0.0635346458217978,0.0255735312548547,0.0863603149586195,0.000161703803564529,0.000284801883027531,0.0000185863245015512,0.000328033053398191,0.00000962101877193765,0.0000204624087042696,0.000000537669396206324,0.0000226177642699309,0.3679465631542,0.404396274409992,0.256472919170299,0.603903451191831,1
oa_OA1_02-26-2016_10:45:46_move-bread-to-plate,0.4842057021886097697058107669,0.5135166543320919278071025321,0.3248932506296491409460506134,0.776987863877609,0.00258272800680355,0.00216520799198122,0.000313638473973861,0.00338481590312138,0.0000000276395677892473,0.0000000177986367260861,0.0000000000440417070170318,0.0000000328745968272698,0.000000000127084716915039,0.0000000000745555127429203,0.0,0.000000000147339912290375,0.486865371574903,0.515620560362372,0.325375571883745,0.780238242516892,0
oa_OA1_02-26-2016_10:45:46_select-knife-for-butter,0.4568841436185888722933987371,0.5032514964312187948645316253,0.3170427830158542326659887549,0.750014210273906,0.00228178292227589,0.00119628571449823,0.0021288609581044,0.00334210738816748,0.0000000199572561237892,0.00000000240093388880338,0.0000000178994404067551,0.0000000269155442524186,0.0000000000811602004350098,0.00000000000425173242143625,0.000000000078287380575544,0.00000000011284489053836,0.459374469917917,0.504438652736643,0.320382563852252,0.753742824315873,1
oa_OA1_02-26-2016_10:45:46_scoop-and-spread-butter,0.4665144157829551381583120798,0.5162555573669408892097713466,0.3269098877748128414260048098,0.768781877628826,0.00431100832574369,0.00179961523158375,0.00241003811708936,0.00525658553551669,0.000000158184781041353,0.0000000127020440773285,0.0000000251084862680849,0.000000160667989840907,0.00000000154408446870107,0.0000000000690031475297378,0.000000000129211780140036,0.0000000015510170743676,0.471112203683004,0.517995575023412,0.330575426857518,0.774303711114006,0
oa_OA1_02-26-2016_10:45:46_select-jelly,0.4835101577936367906772568509,0.5121345864669400332751187373,0.3326091175458557763984054686,0.778904828859036,0.00524977250310695,0.00521912101471139,0.0045030221564097,0.00866467218316403,0.00000022639278944388,0.000000282941690866392,0.000000139919799983887,0.00000038844207543731,0.00000000198310876994417,0.00000000332542558171323,0.00000000107800742025506,0.00000000401911379424211,0.488908831166644,0.517204945520028,0.339310841605515,0.7884571314245,1
oa_OA1_02-26-2016_10:45:46_move-jelly,0.4695465906726561106796159684,0.5111353875662997193753138524,0.3192485280901746813037158678,0.763971863305586,0.00327804611738117,0.00285284219875726,0.000808776906970051,0.00442022794026914,0.0000000760837005001308,0.0000000411386366509196,0.000000000895306697357084,0.0000000864980836861275,0.000000000659040114436608,0.000000000239994994041575,0.0,0.000000000701378264278009,0.473024361877585,0.51391850192546,0.320512713624145,0.768500275306209,0
oa_OA1_02-26-2016_10:45:46_open-jelly-jar,0.4776875588362839195689052912,0.5184582717184818359572846392,0.3283659209638005593090912954,0.777694388195446,0.00272753627263351,0.00112960230311566,0.000845003234025702,0.00307074680611242,0.000000037474743188509,0.0000000026480978300922,0.00000000107734658640428,0.0000000375836330711878,0.000000000206875941765157,0.00000000000630588629884709,0.0,0.000000000206972025847056,0.480534015590574,0.519546515546424,0.329650089161873,0.780711664598694,0
oa_OA1_02-26-2016_10:45:46_select-knife-for-jelly,0.4551352943381024762618206838,0.519223571719943180031174786,0.3355337520040534855449265129,0.767674509356514,0.00123162611557544,0.0038856292082717,0.00131415377222573,0.00428275814981382,0.00000000266447663625735,0.0000000857842448023537,0.00000000446419084220186,0.0000000859416377079871,0.00000000000492106223446454,0.00000000051273189851205,0.0000000000139665722843131,0.000000000512945690835452,0.456486322103748,0.522951954425917,0.337486373808104,0.771852033366394,1
oa_OA1_02-26-2016_10:45:46_scoop-and-scoop-and-spread-jelly,0.4609752349736701797578785857,0.5057083807848868443045343842,0.3162631074571535689063666248,0.753831205770601,0.00958486098981999,0.00618306408473794,0.00301414350813925,0.0117976651400948,0.00000203097633467366,0.000000441230520816592,0.0000000506755647598062,0.0000020789702396543,0.0000000551875649916593,0.00000000612169028198571,0.000000000356401197314836,0.000000055527195530034,0.471256860161049,0.511785140933977,0.320992985354189,0.766187676340631,0
