Random Forest Predictions
Source,Prediction
ya_YA13_02-12-2016_10:20:17_5162,0
ya_YA13_02-12-2016_10:20:17_5206,0
ya_YA13_02-12-2016_10:20:17_5228,0
ya_YA13_02-12-2016_10:20:17_5250,0
ya_YA13_02-12-2016_10:20:17_5272,0
ya_YA13_02-12-2016_10:20:17_5294,0
ya_YA13_02-12-2016_10:20:17_5316,0
ya_YA13_02-12-2016_10:20:17_5338,0
ya_YA13_02-12-2016_10:20:17_5360,0
ya_YA13_02-12-2016_10:20:17_5382,0
ya_YA13_02-12-2016_10:20:17_5558,0
ya_YA13_02-12-2016_10:20:17_5580,0
ya_YA13_02-12-2016_10:20:17_5602,0
ya_YA13_02-12-2016_10:20:17_5646,0
ya_YA13_02-12-2016_10:20:17_5668,0
ya_YA13_02-12-2016_10:20:17_5690,0
ya_YA13_02-12-2016_10:20:17_5712,0
ya_YA13_02-12-2016_10:20:17_5734,1
ya_YA13_02-12-2016_10:20:17_5756,1
ya_YA13_02-12-2016_10:20:17_5778,0
ya_YA13_02-12-2016_10:20:17_5800,0
ya_YA13_02-12-2016_10:20:17_5822,0
ya_YA13_02-12-2016_10:20:17_5844,0
ya_YA13_02-12-2016_10:20:17_5866,0
ya_YA13_02-12-2016_10:20:17_5888,0
ya_YA13_02-12-2016_10:20:17_5910,0
ya_YA13_02-12-2016_10:20:17_5932,0
ya_YA13_02-12-2016_10:20:17_5954,0
ya_YA13_02-12-2016_10:20:17_5976,0
ya_YA13_02-12-2016_10:20:17_5998,0
ya_YA13_02-12-2016_10:20:17_6020,0
ya_YA13_02-12-2016_10:20:17_6042,0
ya_YA13_02-12-2016_10:20:17_6064,0
ya_YA13_02-12-2016_10:20:17_6086,0
ya_YA13_02-12-2016_10:20:17_6108,0
ya_YA13_02-12-2016_10:20:17_6130,0
ya_YA13_02-12-2016_10:20:17_6152,0
ya_YA13_02-12-2016_10:20:17_6394,0
ya_YA13_02-12-2016_10:20:17_6416,1
ya_YA13_02-12-2016_10:20:17_6438,0
ya_YA13_02-12-2016_10:20:17_6460,0
ya_YA13_02-12-2016_10:20:17_6482,0
ya_YA13_02-12-2016_10:20:17_6504,0
ya_YA13_02-12-2016_10:20:17_6526,0
ya_YA13_02-12-2016_10:20:17_6548,0
ya_YA13_02-12-2016_10:20:17_6570,0
ya_YA13_02-12-2016_10:20:17_6592,0
ya_YA13_02-12-2016_10:20:17_6614,0
ya_YA13_02-12-2016_10:20:17_6636,0
ya_YA13_02-12-2016_10:20:17_6658,0
ya_YA13_02-12-2016_10:20:17_6680,0
ya_YA13_02-12-2016_10:20:17_6702,0
ya_YA13_02-12-2016_10:20:17_6724,0
ya_YA13_02-12-2016_10:20:17_6746,1
ya_YA13_02-12-2016_10:20:17_6768,0
ya_YA13_02-12-2016_10:20:17_6790,0
ya_YA13_02-12-2016_10:20:17_6812,0
ya_YA13_02-12-2016_10:20:17_6834,0
ya_YA13_02-12-2016_10:20:17_6856,0
ya_YA13_02-12-2016_10:20:17_6878,0
ya_YA13_02-12-2016_10:20:17_6900,0
ya_YA13_02-12-2016_10:20:17_6922,0
ya_YA13_02-12-2016_10:20:17_6944,0
ya_YA13_02-12-2016_10:20:17_6966,0
ya_YA13_02-12-2016_10:20:17_6988,0
ya_YA13_02-12-2016_10:20:17_7010,0
ya_YA13_02-12-2016_10:20:17_7032,0
ya_YA13_02-12-2016_10:20:17_7054,0
ya_YA13_02-12-2016_10:20:17_7076,0
ya_YA13_02-12-2016_10:20:17_7098,0
ya_YA13_02-12-2016_10:20:17_7120,0
ya_YA13_02-12-2016_10:20:17_7142,0
ya_YA13_02-12-2016_10:20:17_7164,0
ya_YA14_02-15-2016_10:16:27_137,1
ya_YA14_02-15-2016_10:16:27_159,1
ya_YA14_02-15-2016_10:16:27_181,0
ya_YA14_02-15-2016_10:16:27_203,1
ya_YA14_02-15-2016_10:16:27_225,0
ya_YA14_02-15-2016_10:16:27_247,0
ya_YA14_02-15-2016_10:16:27_269,0
ya_YA14_02-15-2016_10:16:27_291,0
ya_YA14_02-15-2016_10:16:27_313,0
ya_YA14_02-15-2016_10:16:27_335,0
ya_YA14_02-15-2016_10:16:27_357,1
ya_YA14_02-15-2016_10:16:27_379,0
ya_YA14_02-15-2016_10:16:27_401,0
ya_YA14_02-15-2016_10:16:27_423,0
ya_YA14_02-15-2016_10:16:27_445,0
ya_YA14_02-15-2016_10:16:27_467,0
ya_YA14_02-15-2016_10:16:27_489,0
ya_YA14_02-15-2016_10:16:27_511,0
ya_YA14_02-15-2016_10:16:27_533,0
ya_YA14_02-15-2016_10:16:27_555,0
ya_YA14_02-15-2016_10:16:27_577,1
ya_YA14_02-15-2016_10:16:27_599,1
ya_YA14_02-15-2016_10:16:27_621,0
ya_YA14_02-15-2016_10:16:27_643,0
ya_YA14_02-15-2016_10:16:27_665,0
ya_YA14_02-15-2016_10:16:27_687,0
ya_YA14_02-15-2016_10:16:27_709,1
ya_YA14_02-15-2016_10:16:27_731,1
ya_YA14_02-15-2016_10:16:27_753,0
ya_YA14_02-15-2016_10:16:27_775,0
ya_YA14_02-15-2016_10:16:27_797,0
ya_YA14_02-15-2016_10:16:27_819,0
ya_YA14_02-15-2016_10:16:27_841,0
ya_YA14_02-15-2016_10:16:27_863,0
ya_YA14_02-15-2016_10:16:27_885,0
ya_YA14_02-15-2016_10:16:27_907,0
ya_YA14_02-15-2016_10:16:27_929,0
ya_YA14_02-15-2016_10:16:27_951,0
ya_YA14_02-15-2016_10:16:27_973,0
ya_YA14_02-15-2016_10:16:27_995,0
ya_YA14_02-15-2016_10:16:27_1017,0
ya_YA14_02-15-2016_10:16:27_1039,0
ya_YA14_02-15-2016_10:16:27_1061,0
ya_YA14_02-15-2016_10:16:27_1083,1
ya_YA14_02-15-2016_10:16:27_1105,0
ya_YA14_02-15-2016_10:16:27_1127,0
ya_YA14_02-15-2016_10:16:27_1149,0
ya_YA14_02-15-2016_10:16:27_1281,0
ya_YA14_02-15-2016_10:16:27_1303,0
ya_YA14_02-15-2016_10:16:27_1325,0
ya_YA14_02-15-2016_10:16:27_1347,0
ya_YA14_02-15-2016_10:16:27_1369,0
ya_YA14_02-15-2016_10:16:27_1391,1
ya_YA14_02-15-2016_10:16:27_1413,1
ya_YA14_02-15-2016_10:16:27_1435,1
ya_YA14_02-15-2016_10:16:27_1457,0
ya_YA14_02-15-2016_10:16:27_1479,0
ya_YA14_02-15-2016_10:16:27_1501,0
ya_YA14_02-15-2016_10:16:27_1523,1
ya_YA14_02-15-2016_10:16:27_1545,0
ya_YA14_02-15-2016_10:16:27_1567,0
ya_YA14_02-15-2016_10:16:27_1589,0
ya_YA14_02-15-2016_10:16:27_1611,1
ya_YA14_02-15-2016_10:16:27_1633,0
ya_YA14_02-15-2016_10:16:27_1655,0
ya_YA14_02-15-2016_10:16:27_1721,0
ya_YA14_02-15-2016_10:16:27_1743,0
ya_YA14_02-15-2016_10:16:27_1765,0
ya_YA14_02-15-2016_10:16:27_1787,0
ya_YA14_02-15-2016_10:16:27_1809,0
ya_YA14_02-15-2016_10:16:27_1831,0
ya_YA14_02-15-2016_10:16:27_1853,0
ya_YA14_02-15-2016_10:16:27_1875,0
ya_YA14_02-15-2016_10:16:27_1897,0
ya_YA14_02-15-2016_10:16:27_1919,0
ya_YA14_02-15-2016_10:16:27_1941,0
ya_YA14_02-15-2016_10:16:27_1963,1
ya_YA14_02-15-2016_10:16:27_1985,1
ya_YA14_02-15-2016_10:16:27_2007,0
ya_YA14_02-15-2016_10:16:27_2029,1
ya_YA14_02-15-2016_10:16:27_2051,1
ya_YA14_02-15-2016_10:16:27_2073,0
ya_YA14_02-15-2016_10:16:27_2095,0
ya_YA14_02-15-2016_10:16:27_2117,0
ya_YA14_02-15-2016_10:16:27_2139,0
ya_YA14_02-15-2016_10:16:27_2161,0
ya_YA14_02-15-2016_10:16:27_2183,0
ya_YA14_02-15-2016_10:16:27_2205,0
ya_YA14_02-15-2016_10:16:27_2249,0
ya_YA14_02-15-2016_10:16:27_2271,0
ya_YA14_02-15-2016_10:16:27_2293,0
ya_YA14_02-15-2016_10:16:27_2315,0
ya_YA14_02-15-2016_10:16:27_2337,0
ya_YA14_02-15-2016_10:16:27_2359,0
ya_YA14_02-15-2016_10:16:27_2381,0
ya_YA14_02-15-2016_10:16:27_2403,0
ya_YA14_02-15-2016_10:16:27_2425,1
ya_YA14_02-15-2016_10:16:27_2447,0
ya_YA14_02-15-2016_10:16:27_2469,0
ya_YA14_02-15-2016_10:16:27_2491,0
ya_YA14_02-15-2016_10:16:27_2513,0
ya_YA14_02-15-2016_10:16:27_2535,1
ya_YA14_02-15-2016_10:16:27_2557,0
ya_YA14_02-15-2016_10:16:27_2601,0
ya_YA14_02-15-2016_10:16:27_2623,0
ya_YA14_02-15-2016_10:16:27_2647,1
ya_YA14_02-15-2016_10:16:27_2669,1
ya_YA14_02-15-2016_10:16:27_2691,0
ya_YA14_02-15-2016_10:16:27_2713,0
ya_YA14_02-15-2016_10:16:27_2735,0
ya_YA14_02-15-2016_10:16:27_2757,0
ya_YA14_02-15-2016_10:16:27_2779,0
ya_YA14_02-15-2016_10:16:27_2801,1
ya_YA14_02-15-2016_10:16:27_2823,0
ya_YA14_02-15-2016_10:16:27_2845,0
ya_YA14_02-15-2016_10:16:27_2867,0
ya_YA14_02-15-2016_10:16:27_2889,0
ya_YA14_02-15-2016_10:16:27_2911,1
ya_YA14_02-15-2016_10:16:27_2933,0
ya_YA14_02-15-2016_10:16:27_2955,0
ya_YA14_02-15-2016_10:16:27_2977,0
ya_YA14_02-15-2016_10:16:27_2999,0
ya_YA14_02-15-2016_10:16:27_3021,0
ya_YA14_02-15-2016_10:16:27_3043,0
ya_YA14_02-15-2016_10:16:27_3065,1
ya_YA14_02-15-2016_10:16:27_3087,1
ya_YA14_02-15-2016_10:16:27_3109,1
ya_YA14_02-15-2016_10:16:27_3131,1
ya_YA14_02-15-2016_10:16:27_3153,1
ya_YA14_02-15-2016_10:16:27_3175,1
ya_YA14_02-15-2016_10:16:27_3197,0
ya_YA14_02-15-2016_10:16:27_3241,0
ya_YA14_02-15-2016_10:16:27_3263,0
ya_YA14_02-15-2016_10:16:27_3285,0
ya_YA14_02-15-2016_10:16:27_3307,0
ya_YA14_02-15-2016_10:16:27_3329,0
ya_YA14_02-15-2016_10:16:27_3351,0
ya_YA14_02-15-2016_10:16:27_3373,1
ya_YA14_02-15-2016_10:16:27_3397,1
ya_YA14_02-15-2016_10:16:27_3419,0
ya_YA14_02-15-2016_10:16:27_3441,0
ya_YA14_02-15-2016_10:16:27_3463,0
ya_YA14_02-15-2016_10:16:27_3485,0
ya_YA14_02-15-2016_10:16:27_3507,0
ya_YA14_02-15-2016_10:16:27_3529,1
ya_YA14_02-15-2016_10:16:27_3551,0
ya_YA14_02-15-2016_10:16:27_3573,0
ya_YA14_02-15-2016_10:16:27_3595,1
ya_YA14_02-15-2016_10:16:27_3617,0
ya_YA14_02-15-2016_10:16:27_3639,0
ya_YA14_02-15-2016_10:16:27_3661,0
ya_YA14_02-15-2016_10:16:27_3683,0
ya_YA14_02-15-2016_10:16:27_3705,0
ya_YA14_02-15-2016_10:16:27_3727,1
ya_YA14_02-15-2016_10:16:27_3749,0
ya_YA14_02-15-2016_10:16:27_3771,0
ya_YA14_02-15-2016_10:16:27_3793,1
ya_YA14_02-15-2016_10:16:27_3815,1
ya_YA14_02-15-2016_10:16:27_3837,0
ya_YA14_02-15-2016_10:16:27_3859,0
ya_YA14_02-15-2016_10:16:27_3881,0
ya_YA14_02-15-2016_10:16:27_3903,1
ya_YA14_02-15-2016_10:16:27_3925,1
ya_YA14_02-15-2016_10:16:27_3947,1
ya_YA14_02-15-2016_10:16:27_3969,0
ya_YA14_02-15-2016_10:16:27_3991,0
ya_YA14_02-15-2016_10:16:27_4013,0
ya_YA14_02-15-2016_10:16:27_4035,1
ya_YA14_02-15-2016_10:16:27_4057,1
ya_YA14_02-15-2016_10:16:27_4079,0
ya_YA14_02-15-2016_10:16:27_4101,0
ya_YA14_02-15-2016_10:16:27_4123,0
ya_YA14_02-15-2016_10:16:27_4145,1
ya_YA14_02-15-2016_10:16:27_4167,0
ya_YA14_02-15-2016_10:16:27_4189,0
ya_YA14_02-15-2016_10:16:27_4211,0
ya_YA14_02-15-2016_10:16:27_4233,1
ya_YA14_02-15-2016_10:16:27_4255,0
ya_YA14_02-15-2016_10:16:27_4277,0
ya_YA14_02-15-2016_10:16:27_4453,0
ya_YA14_02-15-2016_10:16:27_4475,0
ya_YA14_02-15-2016_10:16:27_4497,0
ya_YA14_02-15-2016_10:16:27_4519,0
ya_YA14_02-15-2016_10:16:27_4541,1
ya_YA14_02-15-2016_10:16:27_4563,1
ya_YA14_02-15-2016_10:16:27_4585,0
ya_YA14_02-15-2016_10:16:27_4607,0
ya_YA14_02-15-2016_10:16:27_4629,0
ya_YA14_02-15-2016_10:16:27_4651,0
ya_YA14_02-15-2016_10:16:27_4673,1
ya_YA14_02-15-2016_10:16:27_4695,1
ya_YA14_02-15-2016_10:16:27_4717,0
ya_YA14_02-15-2016_10:16:27_4739,0
ya_YA14_02-15-2016_10:16:27_4761,0
ya_YA14_02-15-2016_10:16:27_4783,0
ya_YA14_02-15-2016_10:16:27_4805,0
ya_YA14_02-15-2016_10:16:27_4827,0
ya_YA14_02-15-2016_10:16:27_4849,0
ya_YA14_02-15-2016_10:16:27_4871,0
ya_YA14_02-15-2016_10:16:27_4893,1
ya_YA14_02-15-2016_10:16:27_4915,0
ya_YA14_02-15-2016_10:16:27_4937,0
ya_YA14_02-15-2016_10:16:27_4959,0
ya_YA14_02-15-2016_10:16:27_4981,0
ya_YA14_02-15-2016_10:16:27_5003,0
ya_YA14_02-15-2016_10:16:27_5025,1
ya_YA14_02-15-2016_10:16:27_5069,0
ya_YA14_02-15-2016_10:16:27_5091,0
ya_YA14_02-15-2016_10:16:27_5113,0
ya_YA15_02-17-2016_14:38:34_431,0
ya_YA15_02-17-2016_14:38:34_453,0
ya_YA15_02-17-2016_14:38:34_475,0
ya_YA15_02-17-2016_14:38:34_497,0
ya_YA15_02-17-2016_14:38:34_519,0
ya_YA15_02-17-2016_14:38:34_541,0
ya_YA15_02-17-2016_14:38:34_563,0
ya_YA15_02-17-2016_14:38:34_585,0
ya_YA15_02-17-2016_14:38:34_607,0
ya_YA15_02-17-2016_14:38:34_629,0
ya_YA15_02-17-2016_14:38:34_651,0
ya_YA15_02-17-2016_14:38:34_673,0
ya_YA15_02-17-2016_14:38:34_695,0
ya_YA15_02-17-2016_14:38:34_717,0
ya_YA15_02-17-2016_14:38:34_739,0
ya_YA15_02-17-2016_14:38:34_761,0
ya_YA15_02-17-2016_14:38:34_783,0
ya_YA15_02-17-2016_14:38:34_805,0
ya_YA15_02-17-2016_14:38:34_827,0
ya_YA15_02-17-2016_14:38:34_849,0
ya_YA15_02-17-2016_14:38:34_871,0
ya_YA15_02-17-2016_14:38:34_893,0
ya_YA15_02-17-2016_14:38:34_915,0
ya_YA15_02-17-2016_14:38:34_937,0
ya_YA15_02-17-2016_14:38:34_959,0
ya_YA15_02-17-2016_14:38:34_981,0
ya_YA15_02-17-2016_14:38:34_1003,0
ya_YA15_02-17-2016_14:38:34_1025,0
ya_YA15_02-17-2016_14:38:34_1047,0
ya_YA15_02-17-2016_14:38:34_1069,0
ya_YA15_02-17-2016_14:38:34_1091,0
ya_YA15_02-17-2016_14:38:34_1113,0
ya_YA15_02-17-2016_14:38:34_1135,0
ya_YA15_02-17-2016_14:38:34_1157,0
ya_YA15_02-17-2016_14:38:34_1179,0
ya_YA15_02-17-2016_14:38:34_1201,0
ya_YA15_02-17-2016_14:38:34_1223,0
ya_YA15_02-17-2016_14:38:34_1245,0
ya_YA15_02-17-2016_14:38:34_1267,0
ya_YA15_02-17-2016_14:38:34_1289,0
ya_YA15_02-17-2016_14:38:34_1311,0
ya_YA15_02-17-2016_14:38:34_1333,0
ya_YA15_02-17-2016_14:38:34_1355,0
ya_YA15_02-17-2016_14:38:34_1377,0
ya_YA15_02-17-2016_14:38:34_1399,0
ya_YA15_02-17-2016_14:38:34_1421,0
ya_YA15_02-17-2016_14:38:34_1443,0
ya_YA15_02-17-2016_14:38:34_1465,0
ya_YA15_02-17-2016_14:38:34_1487,0
ya_YA15_02-17-2016_14:38:34_1509,0
ya_YA15_02-17-2016_14:38:34_1533,0
ya_YA15_02-17-2016_14:38:34_1555,0
ya_YA15_02-17-2016_14:38:34_1577,0
ya_YA15_02-17-2016_14:38:34_1665,0
ya_YA15_02-17-2016_14:38:34_1687,0
ya_YA15_02-17-2016_14:38:34_1709,0
ya_YA15_02-17-2016_14:38:34_1731,0
ya_YA15_02-17-2016_14:38:34_1753,0
ya_YA15_02-17-2016_14:38:34_1797,0
ya_YA15_02-17-2016_14:38:34_1819,0
ya_YA15_02-17-2016_14:38:34_1841,0
ya_YA15_02-17-2016_14:38:34_1863,0
ya_YA15_02-17-2016_14:38:34_1885,0
ya_YA15_02-17-2016_14:38:34_1907,0
ya_YA15_02-17-2016_14:38:34_1929,0
ya_YA15_02-17-2016_14:38:34_1951,0
ya_YA15_02-17-2016_14:38:34_1973,0
ya_YA15_02-17-2016_14:38:34_1995,0
ya_YA15_02-17-2016_14:38:34_2017,0
ya_YA15_02-17-2016_14:38:34_2039,0
ya_YA15_02-17-2016_14:38:34_2061,0
ya_YA15_02-17-2016_14:38:34_2083,0
ya_YA15_02-17-2016_14:38:34_2105,0
ya_YA15_02-17-2016_14:38:34_2127,0
ya_YA15_02-17-2016_14:38:34_2149,0
ya_YA15_02-17-2016_14:38:34_2171,0
ya_YA15_02-17-2016_14:38:34_2193,0
ya_YA15_02-17-2016_14:38:34_2237,0
ya_YA15_02-17-2016_14:38:34_2259,0
ya_YA15_02-17-2016_14:38:34_2281,0
ya_YA15_02-17-2016_14:38:34_2303,0
ya_YA15_02-17-2016_14:38:34_2325,0
ya_YA15_02-17-2016_14:38:34_2347,0
ya_YA15_02-17-2016_14:38:34_2369,0
ya_YA15_02-17-2016_14:38:34_2393,0
ya_YA15_02-17-2016_14:38:34_2415,0
ya_YA15_02-17-2016_14:38:34_2437,0
ya_YA15_02-17-2016_14:38:34_2459,0
ya_YA15_02-17-2016_14:38:34_2481,0
ya_YA15_02-17-2016_14:38:34_2503,0
ya_YA15_02-17-2016_14:38:34_2525,0
ya_YA15_02-17-2016_14:38:34_2547,0
ya_YA15_02-17-2016_14:38:34_2569,0
ya_YA15_02-17-2016_14:38:34_2591,0
ya_YA15_02-17-2016_14:38:34_2613,0
ya_YA15_02-17-2016_14:38:34_2635,0
ya_YA15_02-17-2016_14:38:34_2657,0
ya_YA15_02-17-2016_14:38:34_2679,0
ya_YA15_02-17-2016_14:38:34_2701,0
ya_YA15_02-17-2016_14:38:34_2723,0
ya_YA15_02-17-2016_14:38:34_2745,0
ya_YA15_02-17-2016_14:38:34_2767,0
ya_YA15_02-17-2016_14:38:34_2789,0
ya_YA15_02-17-2016_14:38:34_2811,0
ya_YA15_02-17-2016_14:38:34_2855,0
ya_YA15_02-17-2016_14:38:34_2877,0
ya_YA15_02-17-2016_14:38:34_2899,0
ya_YA15_02-17-2016_14:38:34_2921,0
ya_YA15_02-17-2016_14:38:34_2943,0
ya_YA15_02-17-2016_14:38:34_2965,0
ya_YA15_02-17-2016_14:38:34_2987,0
ya_YA15_02-17-2016_14:38:34_3009,0
ya_YA15_02-17-2016_14:38:34_3031,0
ya_YA15_02-17-2016_14:38:34_3053,0
ya_YA15_02-17-2016_14:38:34_3075,0
ya_YA15_02-17-2016_14:38:34_3097,0
ya_YA15_02-17-2016_14:38:34_3119,0
ya_YA15_02-17-2016_14:38:34_3141,0
ya_YA15_02-17-2016_14:38:34_3163,0
ya_YA15_02-17-2016_14:38:34_3185,0
ya_YA15_02-17-2016_14:38:34_3207,0
ya_YA15_02-17-2016_14:38:34_3229,0
ya_YA15_02-17-2016_14:38:34_3251,0
ya_YA15_02-17-2016_14:38:34_3273,0
ya_YA15_02-17-2016_14:38:34_3295,0
ya_YA15_02-17-2016_14:38:34_3317,0
ya_YA15_02-17-2016_14:38:34_3339,0
ya_YA15_02-17-2016_14:38:34_3383,0
ya_YA15_02-17-2016_14:38:34_3405,0
ya_YA15_02-17-2016_14:38:34_3449,0
ya_YA15_02-17-2016_14:38:34_3471,0
ya_YA15_02-17-2016_14:38:34_3493,0
ya_YA15_02-17-2016_14:38:34_3515,0
ya_YA15_02-17-2016_14:38:34_3537,0
ya_YA15_02-17-2016_14:38:34_3559,0
ya_YA15_02-17-2016_14:38:34_3581,0
ya_YA15_02-17-2016_14:38:34_3603,0
ya_YA15_02-17-2016_14:38:34_3625,0
ya_YA15_02-17-2016_14:38:34_3647,0
ya_YA15_02-17-2016_14:38:34_3669,0
ya_YA15_02-17-2016_14:38:34_3691,0
ya_YA15_02-17-2016_14:38:34_3713,0
ya_YA15_02-17-2016_14:38:34_3735,0
ya_YA15_02-17-2016_14:38:34_3757,0
ya_YA15_02-17-2016_14:38:34_3779,0
ya_YA15_02-17-2016_14:38:34_3801,0
ya_YA15_02-17-2016_14:38:34_3823,0
ya_YA15_02-17-2016_14:38:34_3845,0
ya_YA15_02-17-2016_14:38:34_3867,0
ya_YA15_02-17-2016_14:38:34_3889,0
ya_YA15_02-17-2016_14:38:34_3911,0
ya_YA15_02-17-2016_14:38:34_3933,0
ya_YA15_02-17-2016_14:38:34_3955,0
ya_YA15_02-17-2016_14:38:34_3977,0
ya_YA15_02-17-2016_14:38:34_3999,0
ya_YA15_02-17-2016_14:38:34_4021,0
ya_YA15_02-17-2016_14:38:34_4043,1
ya_YA15_02-17-2016_14:38:34_4065,0
ya_YA15_02-17-2016_14:38:34_4087,0
ya_YA15_02-17-2016_14:38:34_4109,0
ya_YA15_02-17-2016_14:38:34_4131,0
ya_YA15_02-17-2016_14:38:34_4153,0
ya_YA15_02-17-2016_14:38:34_4175,0
ya_YA15_02-17-2016_14:38:34_4197,0
ya_YA15_02-17-2016_14:38:34_4219,0
ya_YA15_02-17-2016_14:38:34_4241,0
ya_YA15_02-17-2016_14:38:34_4263,0
ya_YA15_02-17-2016_14:38:34_4285,0
ya_YA15_02-17-2016_14:38:34_4307,0
ya_YA15_02-17-2016_14:38:34_4483,0
ya_YA15_02-17-2016_14:38:34_4505,0
ya_YA15_02-17-2016_14:38:34_4527,0
ya_YA15_02-17-2016_14:38:34_4549,0
ya_YA15_02-17-2016_14:38:34_4571,0
ya_YA15_02-17-2016_14:38:34_4593,0
ya_YA15_02-17-2016_14:38:34_4615,0
ya_YA15_02-17-2016_14:38:34_4637,0
ya_YA15_02-17-2016_14:38:34_4659,0
ya_YA15_02-17-2016_14:38:34_4681,0
ya_YA15_02-17-2016_14:38:34_4703,0
ya_YA15_02-17-2016_14:38:34_4725,0
ya_YA15_02-17-2016_14:38:34_4747,0
ya_YA15_02-17-2016_14:38:34_4769,0
ya_YA15_02-17-2016_14:38:34_4791,0
ya_YA15_02-17-2016_14:38:34_4813,0
ya_YA15_02-17-2016_14:38:34_4835,0
ya_YA15_02-17-2016_14:38:34_4857,0
ya_YA15_02-17-2016_14:38:34_4879,0
ya_YA15_02-17-2016_14:38:34_4901,0
ya_YA15_02-17-2016_14:38:34_4923,0
ya_YA15_02-17-2016_14:38:34_4945,0
ya_YA15_02-17-2016_14:38:34_4967,0
ya_YA15_02-17-2016_14:38:34_4989,0
ya_YA15_02-17-2016_14:38:34_5011,0
ya_YA16_02-19-2016_09:52:18_123,1
ya_YA16_02-19-2016_09:52:18_145,1
ya_YA16_02-19-2016_09:52:18_167,0
ya_YA16_02-19-2016_09:52:18_189,0
ya_YA16_02-19-2016_09:52:18_211,0
ya_YA16_02-19-2016_09:52:18_233,0
ya_YA16_02-19-2016_09:52:18_255,0
ya_YA16_02-19-2016_09:52:18_277,0
ya_YA16_02-19-2016_09:52:18_299,0
ya_YA16_02-19-2016_09:52:18_321,0
ya_YA16_02-19-2016_09:52:18_387,0
ya_YA16_02-19-2016_09:52:18_409,0
ya_YA16_02-19-2016_09:52:18_431,1
ya_YA16_02-19-2016_09:52:18_453,0
ya_YA16_02-19-2016_09:52:18_475,0
ya_YA16_02-19-2016_09:52:18_497,0
ya_YA16_02-19-2016_09:52:18_519,0
ya_YA16_02-19-2016_09:52:18_541,0
ya_YA16_02-19-2016_09:52:18_563,0
ya_YA16_02-19-2016_09:52:18_585,0
ya_YA16_02-19-2016_09:52:18_607,0
ya_YA16_02-19-2016_09:52:18_629,0
ya_YA16_02-19-2016_09:52:18_651,0
ya_YA16_02-19-2016_09:52:18_673,0
ya_YA16_02-19-2016_09:52:18_695,0
ya_YA16_02-19-2016_09:52:18_717,0
ya_YA16_02-19-2016_09:52:18_739,0
ya_YA16_02-19-2016_09:52:18_761,1
ya_YA16_02-19-2016_09:52:18_783,0
ya_YA16_02-19-2016_09:52:18_805,0
ya_YA16_02-19-2016_09:52:18_827,0
ya_YA16_02-19-2016_09:52:18_849,0
ya_YA16_02-19-2016_09:52:18_871,0
ya_YA16_02-19-2016_09:52:18_893,0
ya_YA16_02-19-2016_09:52:18_915,1
ya_YA16_02-19-2016_09:52:18_937,1
ya_YA16_02-19-2016_09:52:18_959,0
ya_YA16_02-19-2016_09:52:18_981,0
ya_YA16_02-19-2016_09:52:18_1003,0
ya_YA16_02-19-2016_09:52:18_1025,0
ya_YA16_02-19-2016_09:52:18_1047,0
ya_YA16_02-19-2016_09:52:18_1069,0
ya_YA16_02-19-2016_09:52:18_1091,0
ya_YA16_02-19-2016_09:52:18_1113,1
ya_YA16_02-19-2016_09:52:18_1135,1
ya_YA16_02-19-2016_09:52:18_1157,0
ya_YA16_02-19-2016_09:52:18_1179,0
ya_YA16_02-19-2016_09:52:18_1201,0
ya_YA16_02-19-2016_09:52:18_1223,0
ya_YA16_02-19-2016_09:52:18_1245,0
ya_YA16_02-19-2016_09:52:18_1267,0
ya_YA16_02-19-2016_09:52:18_1289,0
ya_YA16_02-19-2016_09:52:18_1311,1
ya_YA16_02-19-2016_09:52:18_1333,0
ya_YA16_02-19-2016_09:52:18_1355,0
ya_YA16_02-19-2016_09:52:18_1377,0
ya_YA16_02-19-2016_09:52:18_1399,0
ya_YA16_02-19-2016_09:52:18_1421,0
ya_YA16_02-19-2016_09:52:18_1443,1
ya_YA16_02-19-2016_09:52:18_1465,1
ya_YA16_02-19-2016_09:52:18_1487,0
ya_YA16_02-19-2016_09:52:18_1531,0
ya_YA16_02-19-2016_09:52:18_1553,0
ya_YA16_02-19-2016_09:52:18_1575,0
ya_YA16_02-19-2016_09:52:18_1597,0
ya_YA16_02-19-2016_09:52:18_1619,0
ya_YA16_02-19-2016_09:52:18_1641,1
ya_YA16_02-19-2016_09:52:18_1663,0
ya_YA16_02-19-2016_09:52:18_1685,1
ya_YA16_02-19-2016_09:52:18_1707,0
ya_YA16_02-19-2016_09:52:18_1729,1
ya_YA16_02-19-2016_09:52:18_1751,1
ya_YA16_02-19-2016_09:52:18_1773,0
ya_YA16_02-19-2016_09:52:18_1795,0
ya_YA16_02-19-2016_09:52:18_1817,0
ya_YA16_02-19-2016_09:52:18_1839,0
ya_YA16_02-19-2016_09:52:18_1861,0
ya_YA16_02-19-2016_09:52:18_1883,0
ya_YA16_02-19-2016_09:52:18_1905,0
ya_YA16_02-19-2016_09:52:18_1927,0
ya_YA16_02-19-2016_09:52:18_1949,0
ya_YA16_02-19-2016_09:52:18_1971,0
ya_YA16_02-19-2016_09:52:18_1993,0
ya_YA16_02-19-2016_09:52:18_2015,0
ya_YA16_02-19-2016_09:52:18_2037,0
ya_YA16_02-19-2016_09:52:18_2059,0
ya_YA16_02-19-2016_09:52:18_2081,0
